date,BEN,CH4,CO,EBE,NMHC,NO,NO_2,NOx,O_3,PM10,PM25,SO_2,TCH,TOL,station
2018-03-02 10:00:00,1.0,1.2899999618530273,0.30000001192092896,0.4000000059604645,0.07000000029802322,15.0,65.0,88.0,14.0,9.0,4.0,4.0,1.3600000143051147,2.4000000953674316,28079024
2018-03-02 10:00:00,,,,,,25.0,76.0,115.0,10.0,,,,,,28079027
2018-03-02 10:00:00,,,0.6000000238418579,,,31.0,79.0,127.0,11.0,,,4.0,,,28079035
2018-03-02 10:00:00,,,0.5,,,35.0,79.0,133.0,,19.0,,9.0,,,28079036
2018-03-02 10:00:00,1.100000023841858,,,0.6000000238418579,,20.0,72.0,104.0,,7.0,3.0,3.0,,2.299999952316284,28079038
2018-03-02 10:00:00,,,0.5,,,41.0,89.0,152.0,12.0,,,,,,28079039
2018-03-02 10:00:00,,,,,,25.0,62.0,101.0,,14.0,,3.0,,,28079040
2018-03-02 10:00:00,,,,,,21.0,68.0,101.0,,14.0,10.0,,,,28079047
2018-03-02 10:00:00,,,,,,32.0,81.0,129.0,,14.0,10.0,,,,28079048
2018-03-02 10:00:00,,,,,,8.0,65.0,77.0,17.0,,,,,,28079049
2018-03-02 10:00:00,,,,,,31.0,75.0,122.0,,8.0,5.0,,,,28079050
2018-03-02 10:00:00,,,,,,19.0,64.0,93.0,26.0,,,,,,28079054
2018-03-02 10:00:00,1.100000023841858,1.25,,0.6000000238418579,0.07999999821186066,53.0,89.0,170.0,,13.0,,,1.3200000524520874,2.799999952316284,28079055
2018-03-02 10:00:00,,,0.4000000059604645,,,54.0,82.0,164.0,16.0,20.0,13.0,,,,28079056
2018-03-02 10:00:00,,,0.5,,,24.0,77.0,114.0,,12.0,,7.0,,,28079057
2018-03-02 10:00:00,,,,,,10.0,17.0,33.0,20.0,,,,,,28079058
2018-03-02 10:00:00,,,,,,30.0,73.0,120.0,9.0,,,,,,28079059
2018-03-02 10:00:00,,,,,,43.0,90.0,156.0,13.0,20.0,,,,,28079060
2018-03-02 11:00:00,,,0.5,,,26.0,66.0,106.0,,,,2.0,,,28079004
2018-03-02 11:00:00,1.100000023841858,1.4700000286102295,0.4000000059604645,0.30000001192092896,0.03999999910593033,35.0,60.0,114.0,38.0,12.0,11.0,3.0,1.5,2.0,28079008
2018-03-02 11:00:00,0.800000011920929,,,0.20000000298023224,,49.0,74.0,149.0,,,,,,1.5,28079011
2018-03-02 11:00:00,,,0.30000001192092896,,,11.0,47.0,65.0,37.0,,,,,,28079016
2018-03-02 11:00:00,,,,,,9.0,46.0,59.0,27.0,,,2.0,,,28079017
2018-03-02 11:00:00,0.5,,0.30000001192092896,0.5,,10.0,43.0,59.0,37.0,9.0,,6.0,,1.2000000476837158,28079018
2018-03-02 11:00:00,0.699999988079071,1.2200000286102295,0.20000000298023224,0.30000001192092896,0.05999999865889549,4.0,33.0,40.0,44.0,7.0,4.0,4.0,1.2799999713897705,1.600000023841858,28079024
2018-03-02 11:00:00,,,,,,6.0,36.0,46.0,45.0,,,,,,28079027
2018-03-02 11:00:00,,,0.5,,,16.0,57.0,81.0,20.0,,,4.0,,,28079035
2018-03-02 11:00:00,,,0.30000001192092896,,,28.0,51.0,93.0,,16.0,,7.0,,,28079036
2018-03-02 11:00:00,0.800000011920929,,,0.4000000059604645,,14.0,50.0,72.0,,6.0,3.0,3.0,,2.299999952316284,28079038
2018-03-02 11:00:00,,,0.30000001192092896,,,11.0,48.0,65.0,41.0,,,,,,28079039
2018-03-02 11:00:00,,,,,,10.0,37.0,52.0,,10.0,,2.0,,,28079040
2018-03-02 11:00:00,,,,,,5.0,32.0,40.0,,4.0,2.0,,,,28079047
2018-03-02 11:00:00,,,,,,21.0,59.0,91.0,,12.0,8.0,,,,28079048
2018-03-02 11:00:00,,,,,,3.0,30.0,34.0,45.0,,,,,,28079049
2018-03-02 11:00:00,,,,,,20.0,45.0,76.0,,5.0,4.0,,,,28079050
2018-03-02 11:00:00,,,,,,2.0,31.0,33.0,48.0,,,,,,28079054
2018-03-02 11:00:00,0.800000011920929,1.2200000286102295,,0.5,0.05999999865889549,11.0,44.0,61.0,,12.0,,,1.2799999713897705,2.0999999046325684,28079055
2018-03-02 11:00:00,,,0.30000001192092896,,,35.0,63.0,116.0,31.0,10.0,6.0,,,,28079056
2018-03-02 11:00:00,,,0.4000000059604645,,,6.0,36.0,46.0,,9.0,,7.0,,,28079057
2018-03-02 11:00:00,,,,,,10.0,32.0,47.0,29.0,,,,,,28079058
2018-03-02 11:00:00,,,,,,6.0,31.0,40.0,45.0,,,,,,28079059
2018-03-02 11:00:00,,,,,,8.0,52.0,64.0,42.0,11.0,,,,,28079060
2018-03-02 12:00:00,,,0.4000000059604645,,,18.0,63.0,91.0,,,,1.0,,,28079004
2018-03-02 12:00:00,0.800000011920929,1.4900000095367432,0.4000000059604645,0.20000000298023224,0.029999999329447746,27.0,59.0,100.0,38.0,16.0,15.0,3.0,1.5199999809265137,1.0,28079008
2018-03-02 12:00:00,0.699999988079071,,,0.10000000149011612,,55.0,82.0,167.0,,,,,,1.100000023841858,28079011
2018-03-02 12:00:00,,,0.4000000059604645,,,18.0,54.0,81.0,33.0,,,,,,28079016
2018-03-02 12:00:00,,,,,,9.0,51.0,65.0,24.0,,,2.0,,,28079017
2018-03-02 12:00:00,0.5,,0.4000000059604645,0.30000001192092896,,16.0,61.0,86.0,25.0,9.0,,6.0,,1.7999999523162842,28079018
2018-03-02 12:00:00,0.5,1.1200000047683716,0.20000000298023224,0.20000000298023224,0.07000000029802322,5.0,42.0,49.0,,4.0,2.0,4.0,1.1799999475479126,2.200000047683716,28079024
2018-03-02 12:00:00,,,,,,5.0,35.0,43.0,48.0,,,,,,28079027
2018-03-02 12:00:00,,,0.6000000238418579,,,17.0,64.0,91.0,16.0,,,4.0,,,28079035
2018-03-02 12:00:00,,,0.30000001192092896,,,13.0,45.0,65.0,,8.0,,6.0,,,28079036
2018-03-02 12:00:00,0.699999988079071,,,0.30000001192092896,,19.0,60.0,89.0,,4.0,3.0,3.0,,1.399999976158142,28079038
2018-03-02 12:00:00,,,0.4000000059604645,,,17.0,65.0,91.0,30.0,,,,,,28079039
2018-03-02 12:00:00,,,,,,10.0,37.0,52.0,,6.0,,2.0,,,28079040
2018-03-02 12:00:00,,,,,,5.0,37.0,44.0,,5.0,4.0,,,,28079047
2018-03-02 12:00:00,,,,,,22.0,60.0,94.0,,7.0,6.0,,,,28079048
2018-03-02 12:00:00,,,,,,3.0,36.0,39.0,39.0,,,,,,28079049
2018-03-02 12:00:00,,,,,,29.0,59.0,104.0,,3.0,1.0,,,,28079050
2018-03-02 12:00:00,,,,,,3.0,36.0,40.0,47.0,,,,,,28079054
2018-03-02 12:00:00,0.5,1.2200000286102295,,0.30000001192092896,0.05999999865889549,10.0,46.0,61.0,,4.0,,,1.2899999618530273,1.2000000476837158,28079055
2018-03-02 12:00:00,,,0.30000001192092896,,,55.0,85.0,168.0,18.0,7.0,4.0,,,,28079056
2018-03-02 12:00:00,,,0.30000001192092896,,,6.0,41.0,51.0,,10.0,,7.0,,,28079057
2018-03-02 12:00:00,,,,,,3.0,27.0,32.0,49.0,,,,,,28079058
2018-03-02 12:00:00,,,,,,5.0,31.0,39.0,48.0,,,,,,28079059
2018-03-02 12:00:00,,,,,,8.0,49.0,61.0,42.0,13.0,,,,,28079060
2018-03-02 13:00:00,,,0.5,,,28.0,68.0,112.0,,,,2.0,,,28079004
2018-03-02 13:00:00,0.699999988079071,1.399999976158142,0.30000001192092896,0.10000000149011612,0.029999999329447746,26.0,65.0,105.0,37.0,10.0,9.0,3.0,1.4299999475479126,1.0,28079008
2018-03-02 13:00:00,0.6000000238418579,,,0.10000000149011612,,50.0,82.0,158.0,,,,,,1.2000000476837158,28079011
2018-03-02 13:00:00,,,0.4000000059604645,,,16.0,59.0,83.0,31.0,,,,,,28079016
2018-03-02 13:00:00,,,,,,6.0,49.0,58.0,30.0,,,2.0,,,28079017
2018-03-02 13:00:00,0.5,,0.30000001192092896,0.20000000298023224,,,,,,,,3.0,,1.7999999523162842,28079018
2018-03-02 13:00:00,0.6000000238418579,1.100000023841858,0.20000000298023224,0.10000000149011612,0.05999999865889549,4.0,39.0,45.0,42.0,7.0,5.0,4.0,1.1699999570846558,2.5999999046325684,28079024
2018-03-02 13:00:00,,,,,,4.0,32.0,39.0,56.0,,,,,,28079027
2018-03-02 13:00:00,,,0.6000000238418579,,,31.0,76.0,123.0,16.0,,,4.0,,,28079035
2018-03-02 13:00:00,,,0.4000000059604645,,,26.0,64.0,104.0,,5.0,,7.0,,,28079036
2018-03-02 13:00:00,0.6000000238418579,,,0.4000000059604645,,20.0,61.0,93.0,,5.0,4.0,3.0,,1.7000000476837158,28079038
2018-03-02 13:00:00,,,0.4000000059604645,,,17.0,61.0,86.0,34.0,,,,,,28079039
2018-03-02 13:00:00,,,,,,12.0,45.0,63.0,,3.0,,2.0,,,28079040
2018-03-02 13:00:00,,,,,,8.0,41.0,53.0,,4.0,3.0,,,,28079047
2018-03-02 13:00:00,,,,,,24.0,66.0,102.0,,5.0,4.0,,,,28079048
2018-03-02 13:00:00,,,,,,3.0,33.0,38.0,46.0,,,,,,28079049
2018-03-02 13:00:00,,,,,,18.0,50.0,77.0,,7.0,5.0,,,,28079050
2018-03-02 13:00:00,,,,,,9.0,47.0,61.0,42.0,,,,,,28079054
2018-03-02 13:00:00,0.5,1.2599999904632568,,0.30000001192092896,0.07000000029802322,8.0,46.0,58.0,,7.0,,,1.3300000429153442,1.100000023841858,28079055
2018-03-02 13:00:00,,,0.4000000059604645,,,46.0,79.0,149.0,30.0,8.0,5.0,,,,28079056
2018-03-02 13:00:00,,,0.30000001192092896,,,6.0,38.0,47.0,,3.0,,8.0,,,28079057
2018-03-02 13:00:00,,,,,,6.0,31.0,40.0,46.0,,,,,,28079058
2018-03-02 13:00:00,,,,,,4.0,26.0,33.0,56.0,,,,,,28079059
2018-03-02 13:00:00,,,,,,10.0,54.0,68.0,42.0,13.0,,,,,28079060
2018-03-02 14:00:00,,,0.5,,,27.0,71.0,113.0,,,,2.0,,,28079004
2018-03-02 14:00:00,0.8999999761581421,1.4900000095367432,0.4000000059604645,0.30000001192092896,0.05999999865889549,40.0,81.0,142.0,26.0,12.0,11.0,3.0,1.5499999523162842,2.0999999046325684,28079008
2018-03-02 14:00:00,0.699999988079071,,,0.20000000298023224,,56.0,80.0,166.0,,,,,,1.399999976158142,28079011
2018-03-02 14:00:00,,,0.30000001192092896,,,13.0,49.0,70.0,38.0,,,,,,28079016
2018-03-02 14:00:00,,,,,,3.0,31.0,35.0,44.0,,,2.0,,,28079017
2018-03-02 14:00:00,0.4000000059604645,,0.20000000298023224,0.20000000298023224,,13.0,51.0,71.0,36.0,,,2.0,,1.399999976158142,28079018
2018-03-02 14:00:00,0.5,1.1399999856948853,0.20000000298023224,0.10000000149011612,0.05999999865889549,5.0,33.0,40.0,49.0,5.0,4.0,4.0,1.2000000476837158,1.7999999523162842,28079024
2018-03-02 14:00:00,,,,,,10.0,50.0,66.0,39.0,,,,,,28079027
2018-03-02 14:00:00,,,0.6000000238418579,,,22.0,70.0,104.0,17.0,,,5.0,,,28079035
2018-03-02 14:00:00,,,0.699999988079071,,,19.0,56.0,85.0,,10.0,,13.0,,,28079036
2018-03-02 14:00:00,0.6000000238418579,,,0.4000000059604645,,23.0,64.0,99.0,,3.0,1.0,3.0,,2.0999999046325684,28079038
2018-03-02 14:00:00,,,0.4000000059604645,,,18.0,63.0,90.0,33.0,,,,,,28079039
2018-03-02 14:00:00,,,,,,16.0,48.0,72.0,,4.0,,3.0,,,28079040
2018-03-02 14:00:00,,,,,,10.0,45.0,60.0,,1.0,1.0,,,,28079047
2018-03-02 14:00:00,,,,,,16.0,63.0,87.0,,11.0,10.0,,,,28079048
2018-03-02 14:00:00,,,,,,5.0,46.0,54.0,33.0,,,,,,28079049
2018-03-02 14:00:00,,,,,,17.0,46.0,72.0,,9.0,7.0,,,,28079050
2018-03-02 14:00:00,,,,,,9.0,45.0,58.0,45.0,,,,,,28079054
2018-03-02 14:00:00,0.5,1.2100000381469727,,0.30000001192092896,0.07000000029802322,12.0,53.0,71.0,,8.0,,,1.2799999713897705,1.2999999523162842,28079055
2018-03-02 14:00:00,,,0.4000000059604645,,,54.0,84.0,167.0,27.0,8.0,6.0,,,,28079056
2018-03-02 14:00:00,,,0.30000001192092896,,,9.0,44.0,58.0,,9.0,,9.0,,,28079057
2018-03-02 14:00:00,,,,,,5.0,27.0,35.0,49.0,,,,,,28079058
2018-03-02 14:00:00,,,,,,5.0,29.0,37.0,50.0,,,,,,28079059
2018-03-02 14:00:00,,,,,,10.0,51.0,65.0,45.0,8.0,,,,,28079060
2018-03-02 15:00:00,,,0.699999988079071,,,28.0,71.0,114.0,,,,2.0,,,28079004
2018-03-02 15:00:00,0.8999999761581421,1.399999976158142,0.5,0.30000001192092896,0.07999999821186066,41.0,88.0,151.0,22.0,5.0,5.0,4.0,1.4800000190734863,2.0999999046325684,28079008
2018-03-02 15:00:00,0.6000000238418579,,,0.10000000149011612,,31.0,77.0,124.0,,,,,,1.100000023841858,28079011
2018-03-02 15:00:00,,,0.4000000059604645,,,8.0,50.0,62.0,37.0,,,,,,28079016
2018-03-02 15:00:00,,,,,,5.0,45.0,52.0,34.0,,,2.0,,,28079017
2018-03-02 15:00:00,0.5,,0.20000000298023224,0.20000000298023224,,13.0,58.0,78.0,32.0,10.0,,3.0,,1.100000023841858,28079018
2018-03-02 15:00:00,0.5,1.1399999856948853,0.30000001192092896,0.10000000149011612,0.05999999865889549,6.0,43.0,51.0,43.0,2.0,1.0,4.0,1.2000000476837158,1.2999999523162842,28079024
2018-03-02 15:00:00,,,,,,7.0,42.0,53.0,47.0,,,,,,28079027
2018-03-02 15:00:00,,,0.699999988079071,,,44.0,87.0,155.0,11.0,,,6.0,,,28079035
2018-03-02 15:00:00,,,1.7000000476837158,,,16.0,56.0,80.0,,13.0,,33.0,,,28079036
2018-03-02 15:00:00,0.699999988079071,,,0.5,,25.0,72.0,110.0,,5.0,4.0,3.0,,2.5,28079038
2018-03-02 15:00:00,,,0.4000000059604645,,,19.0,70.0,99.0,29.0,,,,,,28079039
2018-03-02 15:00:00,,,,,,14.0,60.0,81.0,,12.0,,3.0,,,28079040
2018-03-02 15:00:00,,,,,,22.0,70.0,103.0,,6.0,5.0,,,,28079047
2018-03-02 15:00:00,,,,,,11.0,62.0,78.0,,5.0,4.0,,,,28079048
2018-03-02 15:00:00,,,,,,6.0,54.0,64.0,30.0,,,,,,28079049
2018-03-02 15:00:00,,,,,,20.0,58.0,88.0,,6.0,5.0,,,,28079050
2018-03-02 15:00:00,,,,,,18.0,63.0,90.0,36.0,,,,,,28079054
2018-03-02 15:00:00,0.5,1.2100000381469727,,0.6000000238418579,0.05999999865889549,17.0,62.0,88.0,,5.0,,,1.2699999809265137,1.7999999523162842,28079055
2018-03-02 15:00:00,,,0.5,,,57.0,94.0,181.0,21.0,16.0,13.0,,,,28079056
2018-03-02 15:00:00,,,0.4000000059604645,,,16.0,51.0,76.0,,4.0,,10.0,,,28079057
2018-03-02 15:00:00,,,,,,4.0,26.0,31.0,47.0,,,,,,28079058
2018-03-02 15:00:00,,,,,,5.0,34.0,42.0,48.0,,,,,,28079059
2018-03-02 15:00:00,,,,,,7.0,47.0,58.0,49.0,7.0,,,,,28079060
2018-03-02 16:00:00,,,0.699999988079071,,,39.0,79.0,138.0,,,,3.0,,,28079004
2018-03-02 16:00:00,1.2999999523162842,1.4199999570846558,0.6000000238418579,0.6000000238418579,0.10999999940395355,52.0,102.0,181.0,13.0,23.0,22.0,5.0,1.5199999809265137,4.099999904632568,28079008
2018-03-02 16:00:00,0.6000000238418579,,,0.10000000149011612,,19.0,78.0,108.0,,,,,,1.100000023841858,28079011
2018-03-02 16:00:00,,,0.4000000059604645,,,10.0,66.0,81.0,24.0,,,,,,28079016
2018-03-02 16:00:00,,,,,,13.0,70.0,90.0,16.0,,,3.0,,,28079017
2018-03-02 16:00:00,0.6000000238418579,,0.30000001192092896,0.20000000298023224,,24.0,79.0,116.0,16.0,11.0,,4.0,,1.399999976158142,28079018
2018-03-02 16:00:00,0.699999988079071,1.1100000143051147,0.30000001192092896,0.20000000298023224,0.07000000029802322,8.0,65.0,77.0,24.0,5.0,4.0,4.0,1.1799999475479126,2.700000047683716,28079024
2018-03-02 16:00:00,,,,,,15.0,51.0,74.0,44.0,,,,,,28079027
2018-03-02 16:00:00,,,0.800000011920929,,,45.0,90.0,159.0,9.0,,,6.0,,,28079035
2018-03-02 16:00:00,,,1.2999999523162842,,,22.0,73.0,107.0,,10.0,,30.0,,,28079036
2018-03-02 16:00:00,0.8999999761581421,,,0.5,,65.0,101.0,200.0,,8.0,8.0,4.0,,2.5999999046325684,28079038
2018-03-02 16:00:00,,,0.4000000059604645,,,13.0,75.0,95.0,24.0,,,,,,28079039
2018-03-02 16:00:00,,,,,,18.0,74.0,103.0,,14.0,,3.0,,,28079040
2018-03-02 16:00:00,,,,,,34.0,87.0,139.0,,11.0,9.0,,,,28079047
2018-03-02 16:00:00,,,,,,15.0,76.0,99.0,,5.0,3.0,,,,28079048
2018-03-02 16:00:00,,,,,,15.0,77.0,99.0,15.0,,,,,,28079049
2018-03-02 16:00:00,,,,,,37.0,78.0,134.0,,4.0,2.0,,,,28079050
2018-03-02 16:00:00,,,,,,30.0,82.0,128.0,21.0,,,,,,28079054
2018-03-02 16:00:00,0.6000000238418579,1.2200000286102295,,0.4000000059604645,0.05999999865889549,24.0,76.0,112.0,,8.0,,,1.2799999713897705,1.600000023841858,28079055
2018-03-02 16:00:00,,,0.6000000238418579,,,70.0,107.0,214.0,10.0,18.0,15.0,,,,28079056
2018-03-02 16:00:00,,,0.4000000059604645,,,19.0,57.0,86.0,,5.0,,10.0,,,28079057
2018-03-02 16:00:00,,,,,,2.0,24.0,27.0,52.0,,,,,,28079058
2018-03-02 16:00:00,,,,,,3.0,33.0,39.0,49.0,,,,,,28079059
2018-03-02 16:00:00,,,,,,10.0,59.0,75.0,38.0,10.0,,,,,28079060
2018-03-02 17:00:00,,,0.6000000238418579,,,37.0,78.0,135.0,,,,3.0,,,28079004
2018-03-02 17:00:00,1.2999999523162842,1.440000057220459,0.6000000238418579,0.5,0.10000000149011612,51.0,100.0,178.0,12.0,13.0,10.0,6.0,1.5399999618530273,4.199999809265137,28079008
2018-03-02 17:00:00,0.6000000238418579,,,0.20000000298023224,,55.0,94.0,179.0,,,,,,1.399999976158142,28079011
2018-03-02 17:00:00,,,0.4000000059604645,,,11.0,61.0,78.0,27.0,,,,,,28079016
2018-03-02 17:00:00,,,,,,32.0,81.0,129.0,11.0,,,3.0,,,28079017
2018-03-02 17:00:00,0.699999988079071,,0.20000000298023224,0.6000000238418579,,18.0,68.0,95.0,22.0,12.0,,5.0,,3.0999999046325684,28079018
2018-03-02 17:00:00,0.699999988079071,1.1200000047683716,0.20000000298023224,0.20000000298023224,0.05000000074505806,3.0,35.0,39.0,44.0,3.0,3.0,4.0,1.1699999570846558,2.0999999046325684,28079024
2018-03-02 17:00:00,,,,,,12.0,50.0,69.0,44.0,,,,,,28079027
2018-03-02 17:00:00,,,0.699999988079071,,,40.0,86.0,148.0,8.0,,,4.0,,,28079035
2018-03-02 17:00:00,,,0.699999988079071,,,27.0,77.0,117.0,,9.0,,15.0,,,28079036
2018-03-02 17:00:00,1.0,,,0.6000000238418579,,50.0,88.0,165.0,,12.0,12.0,4.0,,3.4000000953674316,28079038
2018-03-02 17:00:00,,,0.30000001192092896,,,7.0,52.0,63.0,40.0,,,,,,28079039
2018-03-02 17:00:00,,,,,,26.0,86.0,126.0,,12.0,,4.0,,,28079040
2018-03-02 17:00:00,,,,,,34.0,90.0,142.0,,9.0,7.0,,,,28079047
2018-03-02 17:00:00,,,,,,25.0,81.0,119.0,,7.0,6.0,,,,28079048
2018-03-02 17:00:00,,,,,,15.0,76.0,100.0,14.0,,,,,,28079049
2018-03-02 17:00:00,,,,,,103.0,103.0,261.0,,3.0,2.0,,,,28079050
2018-03-02 17:00:00,,,,,,18.0,83.0,111.0,16.0,,,,,,28079054
2018-03-02 17:00:00,0.6000000238418579,1.2300000190734863,,0.4000000059604645,0.05999999865889549,10.0,57.0,73.0,,6.0,,,1.2799999713897705,1.899999976158142,28079055
2018-03-02 17:00:00,,,0.5,,,52.0,95.0,174.0,15.0,20.0,16.0,,,,28079056
2018-03-02 17:00:00,,,0.4000000059604645,,,24.0,66.0,103.0,,3.0,,11.0,,,28079057
2018-03-02 17:00:00,,,,,,3.0,19.0,24.0,58.0,,,,,,28079058
2018-03-02 17:00:00,,,,,,3.0,32.0,36.0,45.0,,,,,,28079059
2018-03-02 17:00:00,,,,,,8.0,50.0,63.0,44.0,1.0,,,,,28079060
2018-03-02 18:00:00,,,0.5,,,27.0,72.0,112.0,,,,2.0,,,28079004
2018-03-02 18:00:00,1.100000023841858,1.4900000095367432,0.5,0.4000000059604645,0.09000000357627869,61.0,101.0,195.0,13.0,5.0,3.0,6.0,1.5800000429153442,3.299999952316284,28079008
2018-03-02 18:00:00,0.6000000238418579,,,0.20000000298023224,,31.0,78.0,126.0,,,,,,1.2000000476837158,28079011
2018-03-02 18:00:00,,,0.30000001192092896,,,11.0,53.0,70.0,34.0,,,,,,28079016
2018-03-02 18:00:00,,,,,,17.0,64.0,91.0,19.0,,,3.0,,,28079017
2018-03-02 18:00:00,0.5,,0.10000000149011612,0.20000000298023224,,10.0,49.0,65.0,33.0,11.0,,5.0,,2.0,28079018
2018-03-02 18:00:00,0.4000000059604645,1.1299999952316284,0.20000000298023224,0.10000000149011612,0.05000000074505806,3.0,26.0,31.0,49.0,4.0,4.0,4.0,1.1699999570846558,0.699999988079071,28079024
2018-03-02 18:00:00,,,,,,14.0,49.0,71.0,39.0,,,,,,28079027
2018-03-02 18:00:00,,,0.699999988079071,,,43.0,84.0,150.0,10.0,,,3.0,,,28079035
2018-03-02 18:00:00,,,0.6000000238418579,,,21.0,61.0,94.0,,5.0,,17.0,,,28079036
2018-03-02 18:00:00,0.800000011920929,,,0.6000000238418579,,55.0,89.0,174.0,,5.0,4.0,4.0,,3.0,28079038
2018-03-02 18:00:00,,,0.4000000059604645,,,13.0,62.0,83.0,31.0,,,,,,28079039
2018-03-02 18:00:00,,,,,,19.0,70.0,99.0,,9.0,,4.0,,,28079040
2018-03-02 18:00:00,,,,,,42.0,88.0,152.0,,3.0,2.0,,,,28079047
2018-03-02 18:00:00,,,,,,20.0,69.0,100.0,,11.0,10.0,,,,28079048
